exp_a,exp_b,stimulus,expertise_a,expertise_b,score
41,17,vehicle,low,medium,0.7261948864156252
37,214,vehicle,low,medium,0.8367664064116539
41,75,vehicle,low,medium,0.8365259578163977
41,72,vehicle,low,medium,0.7860333707320023
41,53,vehicle,low,medium,0.8266074409829901
41,62,vehicle,low,medium,0.848694184611226
41,81,vehicle,low,medium,0.8104937910753828
41,73,vehicle,low,medium,0.7922022515852394
41,108,vehicle,low,medium,0.8810543781993901
41,83,vehicle,low,medium,0.7793471068810286
41,54,vehicle,low,medium,0.7920512885381992
37,207,vehicle,low,medium,0.8086441893949682
41,105,vehicle,low,medium,0.7994173746507246
41,58,vehicle,low,medium,0.7843543802716456
41,24,vehicle,low,medium,0.7576742673693103
41,89,vehicle,low,medium,0.7846441532827615
41,143,vehicle,low,medium,0.7344951247648458
41,142,vehicle,low,medium,0.7468568184205794
41,133,vehicle,low,medium,0.7529848407064812
41,32,vehicle,low,medium,0.7097952561844223
41,88,vehicle,low,medium,0.8283628269488633
41,135,vehicle,low,medium,0.8019492537986758
41,169,vehicle,low,medium,0.8006971867496485
41,84,vehicle,low,medium,0.6974541816106118
41,168,vehicle,low,medium,0.8194789560244217
41,166,vehicle,low,medium,0.8439859867547863
41,18,vehicle,low,medium,0.7922199759463318
41,203,vehicle,low,medium,0.9134014413722457
