exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
80,139,vehicle,high,low,0.9886180353175353,0.7588079184459159,0.986423626969433,0.8746833932241436,0.6212121212121212
80,77,vehicle,high,low,0.9908076321133429,0.6576733623188262,0.9896336670009246,0.8562639329099486,0.6296296296296298
80,79,vehicle,high,low,0.9911032513356932,0.5954695347864026,0.9886606215108017,0.8728559108354395,0.7113095238095237
80,124,vehicle,high,low,0.9903094267607622,0.6483854576212066,0.9891914779391264,0.8830047144647531,0.7777777777777779
80,126,vehicle,high,low,0.9881876518730855,0.6215648345526201,0.9846838725139936,0.9112329843296858,0.7332859174964439
80,132,vehicle,high,low,0.9910387744032999,0.6607502541018055,0.9892055281094306,0.8710793974767277,0.7619047619047619
80,140,vehicle,high,low,0.9899397095484175,0.5900957313131716,0.9868667725480893,0.8341745041428825,0.6771235521235521
69,183,vehicle,high,low,0.9921629293727546,0.7145348362446984,0.9907134583825975,0.9458865772007413,0.6744186046511629
80,164,vehicle,high,low,0.9894779807121432,0.6789337420699033,0.9864737917414905,0.8622587775311362,0.7142857142857142
80,172,vehicle,high,low,0.9889446713589182,0.6984707408031512,0.9879517469913296,0.9320907756026546,0.5833333333333335
80,180,vehicle,high,low,0.9874651397478054,0.7324023477466794,0.9839156659777752,0.8869515104574691,0.7
69,179,vehicle,high,low,0.9924686022207179,0.721210404845469,0.9905663242424899,0.9362611599447788,0.6584928229665072
80,170,vehicle,high,low,0.9900349164942355,0.7077894617598994,0.9874277074461687,0.85837938071187,0.5999999999999999
69,128,vehicle,high,low,0.9928887963964702,0.7076501107044662,0.9900252148934818,0.9183245970177928,0.638888888888889
80,183,vehicle,high,low,0.9893484599538092,0.589619140539385,0.9888681881368753,0.9151716073590582,0.7241379310344828
80,128,vehicle,high,low,0.9905329758608604,0.6144534233896175,0.9861163267159735,0.8442844014673944,0.6700680272108843
80,200,vehicle,high,low,0.9863227238635497,0.696211498494484,0.9824187167964049,0.9315623052382218,0.7407407407407407
82,27,vehicle,high,low,0.9907670485225808,0.6941488568991446,0.9871476282794777,0.8762168092701214,0.5869565217391304
